Valve Characterization 11/03/19 12:20 PM
STEPPER MOTOR POSITION(STEPS FROM CLOSED) , PRESSURE TRANSDUCER READING (RAW)
12:19:29.554 -> 0,325
12:19:29.658 -> 0,326
12:19:29.658 -> 0,325
12:19:29.658 -> 0,326
12:19:29.658 -> 0,325
12:19:29.768 -> 0,326
12:19:29.768 -> 0,326
12:19:29.768 -> 0,325
12:19:29.768 -> 0,325
12:19:29.768 -> 0,326
12:19:29.840 -> 0,325
12:19:29.840 -> 0,326
12:19:29.840 -> 0,326
12:19:29.840 -> 0,325
12:19:29.840 -> 0,325
12:19:29.950 -> 0,325
12:19:29.950 -> 0,325
12:19:29.950 -> 0,324
12:19:29.950 -> 0,325
12:19:30.027 -> 0,325
12:19:30.027 -> 0,325
12:19:30.027 -> 0,324
12:19:30.027 -> 0,325
12:19:30.027 -> 0,325
12:19:30.106 -> 0,325
12:19:30.106 -> 0,326
12:19:30.106 -> 0,325
12:19:30.106 -> 0,325
12:19:30.213 -> 0,326
12:19:30.213 -> 0,325
12:19:30.213 -> 0,326
12:19:30.213 -> 0,326
12:19:30.213 -> 0,325
12:19:30.290 -> 0,326
12:19:30.290 -> 0,325
12:19:30.290 -> 0,325
12:19:30.290 -> 0,325
12:19:30.375 -> 0,325
12:19:30.375 -> 0,325
12:19:30.375 -> 0,325
12:19:30.375 -> 0,325
12:19:30.375 -> 0,326
12:19:30.489 -> 0,325
12:19:30.489 -> 0,325
12:19:30.489 -> 0,326
12:19:30.489 -> 0,324
12:19:30.489 -> 0,325
12:19:30.574 -> 0,324
12:19:30.574 -> 0,325
12:19:30.574 -> 0,326
12:19:30.574 -> 0,325
12:19:30.652 -> 0,325
12:19:30.652 -> 0,325
12:19:30.652 -> 0,325
12:19:30.652 -> 0,325
12:19:30.652 -> 0,325
12:19:30.773 -> 0,325
12:19:30.773 -> 0,325
12:19:30.773 -> 0,324
12:19:30.773 -> 0,325
12:19:30.847 -> 0,325
12:19:30.847 -> 0,324
12:19:30.847 -> 0,326
12:19:30.847 -> 0,324
12:19:30.847 -> 0,325
12:19:30.923 -> 0,325
12:19:30.923 -> 0,325
12:19:30.923 -> 0,325
12:19:30.923 -> 0,326
12:19:31.033 -> 0,325
12:19:31.033 -> 0,324
12:19:31.033 -> 0,325
12:19:31.033 -> 0,325
12:19:31.033 -> 0,325
12:19:31.116 -> 0,324
12:19:31.116 -> 0,325
12:19:31.116 -> 0,325
12:19:31.116 -> 0,325
12:19:31.116 -> 0,325
12:19:31.199 -> 0,326
12:19:31.199 -> 0,325
12:19:31.199 -> 0,325
12:19:31.199 -> 0,325
12:19:31.308 -> 0,325
12:19:31.308 -> 0,325
12:19:31.308 -> 0,325
12:19:31.308 -> 0,324
12:19:31.308 -> 0,325
12:19:31.383 -> 0,326
12:19:31.383 -> 0,325
12:19:31.383 -> 0,325
12:19:31.383 -> 0,325
12:19:31.509 -> 0,325
12:19:31.509 -> 0,325
12:19:31.509 -> 0,326
12:19:31.509 -> 0,325
12:19:31.509 -> 0,324
12:19:31.584 -> 0,324
12:19:31.584 -> 0,324
12:19:31.584 -> 0,326
12:19:31.584 -> 0,325
12:19:31.659 -> 0,325
12:19:31.659 -> 0,325
12:19:31.659 -> 0,325
12:19:31.659 -> 0,325
12:19:31.659 -> 0,325
12:19:31.770 -> 0,325
12:19:31.770 -> 0,326
12:19:31.770 -> 0,325
12:19:31.770 -> 0,325
12:19:31.770 -> 0,325
12:19:31.854 -> 0,325
12:19:31.854 -> 0,325
12:19:31.854 -> 0,325
12:19:31.854 -> 0,324
12:19:31.970 -> 0,325
12:19:31.970 -> 0,324
12:19:31.970 -> 0,326
12:19:31.970 -> 0,326
12:19:31.970 -> 0,324
12:19:32.044 -> 0,325
12:19:32.044 -> 0,325
12:19:32.044 -> 0,325
12:19:32.044 -> 0,324
12:19:32.112 -> 0,326
12:19:32.112 -> 0,325
12:19:32.112 -> 0,325
12:19:32.112 -> 0,325
12:19:32.112 -> 0,325
12:19:32.221 -> 0,324
12:19:32.221 -> 0,326
12:19:32.221 -> 0,326
12:19:32.221 -> 0,325
12:19:32.293 -> 0,325
12:19:32.293 -> 0,325
12:19:32.293 -> 0,325
12:19:32.293 -> 0,325
12:19:32.293 -> 0,325
12:19:32.410 -> 0,325
12:19:32.410 -> 0,325
12:19:32.410 -> 0,326
12:19:32.410 -> 0,325
12:19:32.410 -> 0,325
12:19:32.485 -> 0,325
12:19:32.485 -> 0,325
12:19:32.485 -> 0,325
12:19:32.485 -> 0,325
12:19:32.594 -> 0,324
12:19:32.594 -> 0,325
12:19:32.594 -> 0,325
12:19:32.594 -> 0,324
12:19:32.594 -> 0,324
12:19:32.677 -> 0,325
12:19:32.677 -> 0,324
12:19:32.677 -> 0,324
12:19:32.677 -> 0,324
12:19:32.752 -> 0,324
12:19:32.752 -> 0,324
12:19:32.752 -> 0,325
12:19:32.752 -> 0,324
12:19:32.752 -> 0,325
12:19:32.861 -> 0,325
12:19:32.861 -> 0,324
12:19:32.861 -> 0,324
12:19:32.861 -> 0,325
12:19:32.937 -> 0,324
12:19:32.937 -> 0,324
12:19:32.937 -> 0,324
12:19:32.937 -> 0,325
12:19:32.937 -> 0,324
12:19:33.056 -> 0,324
12:19:33.056 -> 0,324
12:19:33.056 -> 0,324
12:19:33.056 -> 0,325
12:19:33.056 -> 0,325
12:19:33.130 -> 0,325
12:19:33.130 -> 0,324
12:19:33.130 -> 0,325
12:19:33.130 -> 0,325
12:19:33.241 -> 0,324
12:19:33.241 -> 0,324
12:19:33.241 -> 0,324
12:19:33.241 -> 0,325
12:19:33.241 -> 0,326
12:19:33.313 -> 0,325
12:19:33.313 -> 0,325
12:19:33.313 -> 0,325
12:19:33.313 -> 0,325
12:19:33.430 -> 0,325
12:19:33.430 -> 0,325
12:19:33.430 -> 0,325
12:19:33.430 -> 0,325
12:19:33.430 -> 0,325
12:19:33.502 -> 0,324
12:19:33.502 -> 0,325
12:19:33.502 -> 0,325
12:19:33.502 -> 0,325
12:19:33.572 -> 0,325
12:19:33.572 -> 0,326
12:19:33.572 -> 0,325
12:19:33.572 -> 0,325
12:19:33.572 -> 0,323
12:19:33.687 -> 0,325
12:19:33.687 -> 0,325
12:19:33.687 -> 0,325
12:19:33.687 -> 0,326
12:19:33.687 -> 0,325
12:19:33.769 -> 0,324
12:19:33.769 -> 0,324
12:19:33.769 -> 0,325
12:19:33.769 -> 0,324
12:19:33.885 -> 0,324
12:19:33.885 -> 0,325
12:19:33.885 -> 0,324
12:19:33.885 -> 0,323
12:19:33.885 -> 0,324
12:19:33.964 -> 0,324
12:19:33.964 -> 0,324
12:19:33.964 -> 0,324
12:19:33.964 -> 0,324
12:19:34.033 -> 0,324
12:19:34.033 -> 0,323
12:19:34.033 -> 0,324
12:19:34.033 -> 0,324
12:19:34.033 -> 0,324
12:19:34.115 -> 0,324
12:19:34.115 -> 0,324
12:19:34.115 -> 0,324
12:19:34.115 -> 0,324
12:19:34.233 -> 0,325
12:19:34.233 -> 0,324
12:19:34.233 -> 0,325
12:19:34.233 -> 0,324
12:19:34.233 -> 0,324
12:19:34.341 -> 0,324
12:19:34.341 -> 0,325
12:19:34.341 -> 0,326
12:19:34.341 -> 0,324
12:19:34.341 -> 0,325
12:19:34.417 -> 0,325
12:19:34.417 -> 0,324
12:19:34.417 -> 0,324
12:19:34.417 -> 0,324
12:19:34.522 -> 0,323
12:19:34.522 -> 0,324
12:19:34.522 -> 0,324
12:19:34.522 -> 0,324
12:19:34.522 -> 0,323
12:19:34.590 -> 0,324
12:19:34.590 -> 0,324
12:19:34.590 -> 0,323
12:19:34.590 -> 0,325
12:19:34.673 -> 0,324
12:19:34.673 -> 0,324
12:19:34.673 -> 0,324
12:19:34.673 -> 0,324
12:19:34.673 -> 0,324
12:19:34.785 -> 0,324
12:19:34.785 -> 0,324
12:19:34.785 -> 0,323
12:19:34.785 -> 0,325
12:19:34.861 -> 0,324
12:19:34.861 -> 0,324
12:19:34.861 -> 0,324
12:19:34.861 -> 0,323
12:19:34.861 -> 0,324
12:19:34.971 -> 0,323
12:19:34.971 -> 0,324
12:19:34.971 -> 0,324
12:19:34.971 -> 0,324
12:19:34.971 -> 0,323
12:19:35.051 -> 0,324
12:19:35.051 -> 0,324
12:19:35.051 -> 0,324
12:19:35.051 -> 0,325
12:19:35.135 -> 0,324
12:19:35.135 -> 0,323
12:19:35.135 -> 0,325
12:19:35.135 -> 0,324
12:19:35.135 -> 0,324
12:19:35.241 -> 0,324
12:19:35.241 -> 0,324
12:19:35.241 -> 0,324
12:19:35.241 -> 0,323
12:19:35.325 -> 0,325
12:19:35.325 -> 0,324
12:19:35.325 -> 0,324
12:19:35.325 -> 0,324
12:19:35.325 -> 0,324
12:19:35.401 -> 0,324
12:19:35.401 -> 0,324
12:19:35.401 -> 0,325
12:19:35.401 -> 0,324
12:19:35.528 -> 0,324
12:19:35.528 -> 0,324
12:19:35.528 -> 0,324
12:19:35.528 -> 0,324
12:19:35.528 -> 0,324
12:19:35.609 -> 0,323
12:19:35.609 -> 0,324
12:19:35.609 -> 0,324
12:19:35.609 -> 0,325
12:19:35.609 -> 0,324
12:19:35.688 -> 0,324
12:19:35.688 -> 0,324
12:19:35.688 -> 0,324
12:19:35.688 -> 0,323
12:19:35.770 -> 0,324
12:19:35.770 -> 0,325
12:19:35.770 -> 0,325
12:19:35.770 -> 0,325
12:19:35.770 -> 0,324
12:19:35.879 -> 0,324
12:19:35.879 -> 0,324
12:19:35.879 -> 0,324
12:19:35.879 -> 0,324
12:19:35.952 -> 0,324
12:19:35.952 -> 0,324
12:19:35.952 -> 0,324
12:19:35.952 -> 0,324
12:19:35.952 -> 0,324
12:19:36.035 -> 0,324
12:19:36.035 -> 0,324
12:19:36.035 -> 0,324
12:19:36.035 -> 0,324
12:19:36.147 -> 0,324
12:19:36.147 -> 0,324
12:19:36.147 -> 0,324
12:19:36.147 -> 0,323
12:19:36.147 -> 0,324
12:19:36.265 -> 0,324
12:19:36.265 -> 0,324
12:19:36.265 -> 0,324
12:19:36.265 -> 0,324
12:19:36.265 -> 0,324
12:19:36.337 -> 0,323
12:19:36.337 -> 0,324
12:19:36.337 -> 0,324
12:19:36.337 -> 0,324
12:19:36.414 -> 0,324
12:19:36.414 -> 0,324
12:19:36.414 -> 0,323
12:19:36.414 -> 0,324
12:19:36.414 -> 0,324
12:19:36.530 -> 0,324
12:19:36.530 -> 0,324
12:19:36.530 -> 0,324
12:19:36.530 -> 0,324
12:19:36.615 -> 0,324
12:19:36.615 -> 0,324
12:19:36.615 -> 0,324
12:19:36.615 -> 0,324
12:19:36.615 -> 0,324
12:19:36.698 -> 0,324
12:19:36.698 -> 0,324
12:19:36.698 -> 0,324
12:19:36.698 -> 0,324
12:19:36.780 -> 0,324
12:19:36.780 -> 0,324
12:19:36.780 -> 0,324
12:19:36.780 -> 0,324
12:19:36.780 -> 0,325
12:19:36.890 -> 0,323
12:19:36.890 -> 0,324
12:19:36.890 -> 0,325
12:19:36.890 -> 0,323
12:19:36.890 -> 0,324
12:19:36.971 -> 0,325
12:19:36.971 -> 0,324
12:19:36.971 -> 0,323
12:19:36.971 -> 0,323
12:19:37.087 -> 0,323
12:19:37.087 -> 0,323
12:19:37.087 -> 0,323
12:19:37.087 -> 0,324
12:19:37.087 -> 0,324
12:19:37.164 -> 0,324
12:19:37.164 -> 0,324
12:19:37.164 -> 0,323
12:19:37.164 -> 0,324
12:19:37.240 -> 0,324
12:19:37.240 -> 0,324
12:19:37.240 -> 0,324
12:19:37.240 -> 0,324
12:19:37.240 -> 0,323
12:19:37.322 -> 0,323
12:19:37.322 -> 0,324
12:19:37.322 -> 0,324
12:19:37.322 -> 0,324
12:19:37.425 -> 0,324
12:19:37.425 -> 0,324
12:19:37.425 -> 0,324
12:19:37.425 -> 0,324
12:19:37.425 -> 0,324
12:19:37.540 -> 0,323
12:19:37.540 -> 0,324
12:19:37.540 -> 0,324
12:19:37.540 -> 0,323
12:19:37.540 -> 0,323
12:19:37.617 -> 0,323
12:19:37.617 -> 0,324
12:19:37.617 -> 0,324
12:19:37.617 -> 0,323
12:19:37.689 -> 0,323
12:19:37.689 -> 0,324
12:19:37.689 -> 0,323
12:19:37.689 -> 0,324
12:19:37.689 -> 0,324
12:19:37.793 -> 0,324
12:19:37.793 -> 0,323
12:19:37.793 -> 0,323
12:19:37.793 -> 0,324
12:19:37.874 -> 0,323
12:19:37.874 -> 0,324
12:19:37.874 -> 0,324
12:19:37.874 -> 0,324
12:19:37.874 -> 0,323
12:19:37.989 -> 0,324
12:19:37.989 -> 0,324
12:19:37.989 -> 0,324
12:19:37.989 -> 0,325
12:19:38.057 -> 0,324
12:19:38.057 -> 0,323
12:19:38.057 -> 0,324
12:19:38.057 -> 0,324
12:19:38.057 -> 0,324
12:19:38.160 -> 0,324
12:19:38.160 -> 0,324
12:19:38.160 -> 0,324
12:19:38.160 -> 0,323
12:19:38.160 -> 0,323
12:19:38.274 -> 0,324
12:19:38.274 -> 0,323
12:19:38.274 -> 0,323
12:19:38.274 -> 0,323
12:19:38.349 -> 0,323
12:19:38.349 -> 0,323
12:19:38.349 -> 0,325
12:19:38.349 -> 0,323
12:19:38.349 -> 0,324
12:19:38.425 -> 0,324
12:19:38.425 -> 0,323
12:19:38.425 -> 0,323
12:19:38.425 -> 0,323
12:19:38.542 -> 0,324
12:19:38.542 -> 0,323
12:19:38.542 -> 0,323
12:19:38.542 -> 0,324
12:19:38.542 -> 0,323
12:19:38.620 -> 0,324
12:19:38.620 -> 0,324
12:19:38.620 -> 0,324
12:19:38.620 -> 0,324
12:19:38.696 -> 0,324
12:19:38.696 -> 0,323
12:19:38.696 -> 0,324
12:19:38.696 -> 0,324
12:19:38.696 -> 0,323
12:19:38.810 -> 0,325
12:19:38.810 -> 0,323
12:19:38.810 -> 0,323
12:19:38.810 -> 0,324
12:19:38.810 -> 0,323
12:19:38.894 -> 0,324
12:19:38.894 -> 0,324
12:19:38.894 -> 0,323
12:19:38.894 -> 0,323
12:19:39.009 -> 0,323
12:19:39.009 -> 0,323
12:19:39.009 -> 0,322
12:19:39.009 -> 0,323
12:19:39.009 -> 0,323
12:19:39.077 -> 0,323
12:19:39.077 -> 0,322
12:19:39.077 -> 0,323
12:19:39.077 -> 0,324
12:19:39.160 -> 0,323
12:19:39.160 -> 0,323
12:19:39.160 -> 0,323
12:19:39.160 -> 0,323
12:19:39.160 -> 0,324
12:19:39.266 -> 0,323
12:19:39.266 -> 0,324
12:19:39.266 -> 0,323
12:19:39.266 -> 0,323
12:19:39.338 -> 0,323
12:19:39.338 -> 0,323
12:19:39.338 -> 0,323
12:19:39.338 -> 0,323
12:19:39.338 -> 0,323
12:19:39.447 -> 0,323
12:19:39.447 -> 0,322
12:19:39.447 -> 0,323
12:19:39.447 -> 0,323
12:19:39.447 -> 0,323
12:19:39.526 -> 0,323
12:19:39.526 -> 0,323
12:19:39.526 -> 0,323
12:19:39.526 -> 0,323
12:19:39.610 -> 0,324
12:19:39.610 -> 0,323
12:19:39.610 -> 0,323
12:19:39.610 -> 0,323
12:19:39.610 -> 0,323
12:19:39.717 -> 0,323
12:19:39.717 -> 0,323
12:19:39.717 -> 0,323
12:19:39.717 -> 0,323
12:19:39.794 -> 0,323
12:19:39.794 -> 0,322
12:19:39.794 -> 0,323
12:19:39.794 -> 0,323
12:19:39.794 -> 0,323
12:19:39.878 -> 0,323
12:19:39.878 -> 0,323
12:19:39.878 -> 0,323
12:19:39.878 -> 0,323
12:19:39.996 -> 0,324
12:19:39.996 -> 0,324
12:19:39.996 -> 0,323
12:19:39.996 -> 0,324
12:19:39.996 -> 0,323
12:19:40.104 -> 0,323
12:19:40.104 -> 0,324
12:19:40.104 -> 0,322
12:19:40.104 -> 0,323
12:19:40.104 -> 0,323
12:19:40.187 -> 0,324
12:19:40.187 -> 0,323
12:19:40.187 -> 0,323
12:19:40.187 -> 0,323
12:19:40.265 -> 0,324
12:19:40.265 -> 0,323
12:19:40.265 -> 0,323
12:19:40.265 -> 0,323
12:19:40.265 -> 0,323
12:19:40.346 -> 0,323
12:19:40.346 -> 0,324
12:19:40.346 -> 0,323
12:19:40.346 -> 0,323
12:19:40.453 -> 0,324
12:19:40.453 -> 0,323
12:19:40.453 -> 0,323
12:19:40.453 -> 0,323
12:19:40.453 -> 0,323
12:19:40.530 -> 0,323
12:19:40.530 -> 0,323
12:19:40.530 -> 0,324
12:19:40.530 -> 0,323
12:19:40.611 -> 0,324
12:19:40.611 -> 0,323
12:19:40.611 -> 0,322
12:19:40.611 -> 0,323
12:19:40.611 -> 0,323
12:19:40.733 -> 0,323
12:19:40.733 -> 0,323
12:19:40.733 -> 0,323
12:19:40.733 -> 0,323
12:19:40.733 -> 0,323
12:19:40.812 -> 0,323
12:19:40.812 -> 0,324
12:19:40.812 -> 0,324
12:19:40.812 -> 0,323
12:19:40.889 -> 0,324
12:19:40.889 -> 0,323
12:19:40.889 -> 0,323
12:19:40.889 -> 0,323
12:19:40.889 -> 0,323
12:19:41.001 -> 0,323
12:19:41.001 -> 0,324
12:19:41.001 -> 0,322
12:19:41.001 -> 0,322
12:19:41.079 -> 0,324
12:19:41.079 -> 0,323
12:19:41.079 -> 0,323
12:19:41.079 -> 0,324
12:19:41.079 -> 0,323
12:19:41.154 -> 0,323
12:19:41.154 -> 0,323
12:19:41.154 -> 0,324
12:19:41.154 -> 0,323
12:19:41.281 -> 0,322
12:19:41.281 -> 0,323
12:19:41.281 -> 0,323
12:19:41.281 -> 0,323
12:19:41.281 -> 0,323
12:19:41.360 -> 0,323
12:19:41.360 -> 0,323
12:19:41.360 -> 0,323
12:19:41.360 -> 0,323
12:19:41.360 -> 0,323
12:19:41.468 -> 0,322
12:19:41.468 -> 0,323
12:19:41.468 -> 0,323
12:19:41.468 -> 0,323
12:19:41.538 -> 0,323
12:19:41.538 -> 0,322
12:19:41.538 -> 0,323
12:19:41.538 -> 0,323
12:19:41.538 -> 0,322
12:19:41.623 -> 0,322
12:19:41.623 -> 0,323
12:19:41.623 -> 0,322
12:19:41.623 -> 0,323
12:19:41.734 -> 0,323
12:19:41.734 -> 0,322
12:19:41.734 -> 0,323
12:19:41.734 -> 0,322
12:19:41.734 -> 0,323
12:19:41.807 -> 0,322
12:19:41.807 -> 0,322
12:19:41.807 -> 0,322
12:19:41.807 -> 0,324
12:19:41.920 -> 0,323
12:19:41.920 -> 0,322
12:19:41.920 -> 0,323
12:19:41.920 -> 0,323
12:19:41.920 -> 0,322
12:19:41.999 -> 0,322
12:19:41.999 -> 0,323
12:19:41.999 -> 0,323
12:19:41.999 -> 0,322
12:19:41.999 -> 0,322
12:19:42.076 -> 0,323
12:19:42.076 -> 0,323
12:19:42.076 -> 0,322
12:19:42.076 -> 0,323
12:19:42.199 -> 0,323
12:19:42.199 -> 0,323
12:19:42.199 -> 0,323
12:19:42.199 -> 0,323
12:19:42.199 -> 0,322
12:19:42.282 -> 0,323
12:19:42.282 -> 0,323
12:19:42.282 -> 0,323
12:19:42.282 -> 0,322
12:19:42.360 -> 0,323
12:19:42.360 -> 0,323
12:19:42.360 -> 0,323
12:19:42.360 -> 0,323
12:19:42.360 -> 0,323
12:19:42.436 -> 0,322
12:19:42.436 -> 0,323
12:19:42.436 -> 0,323
12:19:42.436 -> 0,322
12:19:42.556 -> 0,323
12:19:42.556 -> 0,323
12:19:42.556 -> 0,322
12:19:42.556 -> 0,323
12:19:42.556 -> 0,322
12:19:42.633 -> 0,322
12:19:42.633 -> 0,323
12:19:42.633 -> 0,322
12:19:42.633 -> 0,323
12:19:42.633 -> 0,322
12:19:42.716 -> 0,322
12:19:42.716 -> 0,323
12:19:42.716 -> 0,323
12:19:42.716 -> 0,323
12:19:42.832 -> 0,323
12:19:42.832 -> 0,323
12:19:42.832 -> 0,323
12:19:42.832 -> 0,323
12:19:42.832 -> 0,324
12:19:42.909 -> 0,323
12:19:42.909 -> 0,323
12:19:42.909 -> 0,323
12:19:42.909 -> 0,322
12:19:42.991 -> 0,323
12:19:42.991 -> 0,323
12:19:42.991 -> 0,323
12:19:42.991 -> 0,323
12:19:42.991 -> 0,323
12:19:43.100 -> 0,324
12:19:43.100 -> 0,323
12:19:43.100 -> 0,323
12:19:43.100 -> 0,323
12:19:43.200 -> 0,323
12:19:43.200 -> 0,322
12:19:43.200 -> 0,323
12:19:43.200 -> 0,323
12:19:43.200 -> 0,322
12:19:43.282 -> 0,322
12:19:43.282 -> 0,323
12:19:43.282 -> 0,323
12:19:43.282 -> 0,322
12:19:43.282 -> 0,322
12:19:43.360 -> 0,322
12:19:43.360 -> 0,322
12:19:43.360 -> 0,323
12:19:43.360 -> 0,322
12:19:43.470 -> 0,322
12:19:43.470 -> 0,323
12:19:43.470 -> 0,323
12:19:43.470 -> 0,322
12:19:43.470 -> 0,322
12:19:43.544 -> 0,323
12:19:43.544 -> 0,322
12:19:43.544 -> 0,322
12:19:43.544 -> 0,322
12:19:43.662 -> 0,322
12:19:43.662 -> 0,322
12:19:43.662 -> 0,323
12:19:43.662 -> 0,322
12:19:43.662 -> 0,322
12:19:43.747 -> 0,323
12:19:43.747 -> 0,323
12:19:43.747 -> 0,322
12:19:43.747 -> 0,322
12:19:43.829 -> 0,323
12:19:43.829 -> 0,322
12:19:43.829 -> 0,322
12:19:43.829 -> 0,323
12:19:43.829 -> 0,322
12:19:43.945 -> 0,322
12:19:43.945 -> 0,323
12:19:43.945 -> 0,322
12:19:43.945 -> 0,322
12:19:43.945 -> 0,322
12:19:44.021 -> 0,322
12:19:44.021 -> 0,322
12:19:44.021 -> 0,322
12:19:44.021 -> 0,322
12:19:44.092 -> 0,322
12:19:44.092 -> 0,322
12:19:44.092 -> 0,322
12:19:44.092 -> 0,323
12:19:44.092 -> 0,323
12:19:44.204 -> 0,322
12:19:44.204 -> 0,322
12:19:44.204 -> 0,322
12:19:44.204 -> 0,322
12:19:44.281 -> 0,323
12:19:44.281 -> 0,323
12:19:44.281 -> 0,322
12:19:44.281 -> 0,323
12:19:44.281 -> 0,322
12:19:44.356 -> 0,323
12:19:44.356 -> 0,323
12:19:44.356 -> 0,322
12:19:44.356 -> 0,323
12:19:44.472 -> 0,323
12:19:44.472 -> 0,321
12:19:44.472 -> 0,323
12:19:44.472 -> 0,323
12:19:44.472 -> 0,322
12:19:44.553 -> 0,321
12:19:44.553 -> 0,323
12:19:44.553 -> 0,322
12:19:44.553 -> 0,322
12:19:44.553 -> 0,322
12:19:44.672 -> 0,322
12:19:44.672 -> 0,322
12:19:44.672 -> 0,322
12:19:44.672 -> 0,323
12:19:44.755 -> 0,322
12:19:44.755 -> 0,322
12:19:44.755 -> 0,322
12:19:44.755 -> 0,322
12:19:44.755 -> 0,321
12:19:44.840 -> 0,322
12:19:44.840 -> 0,322
12:19:44.840 -> 0,322
12:19:44.840 -> 0,323
12:19:44.917 -> 0,322
12:19:44.917 -> 0,323
12:19:44.917 -> 0,322
12:19:44.917 -> 0,322
12:19:44.917 -> 0,322
12:19:45.033 -> 0,322
12:19:45.033 -> 0,322
12:19:45.033 -> 0,322
12:19:45.033 -> 0,322
12:19:45.105 -> 0,322
12:19:45.105 -> 0,322
12:19:45.105 -> 0,321
12:19:45.105 -> 0,322
12:19:45.105 -> 0,323
12:19:45.224 -> 0,321
12:19:45.224 -> 0,322
12:19:45.224 -> 0,322
12:19:45.224 -> 0,322
12:19:45.224 -> 0,322
12:19:45.302 -> 0,322
12:19:45.302 -> 0,321
12:19:45.302 -> 0,322
12:19:45.302 -> 0,321
12:19:45.384 -> 0,322
12:19:45.384 -> 0,322
12:19:45.384 -> 0,321
12:19:45.384 -> 0,322
12:19:45.384 -> 0,323
12:19:45.458 -> 0,323
12:19:45.458 -> 0,323
12:19:45.458 -> 0,322
12:19:45.458 -> 0,322
12:19:45.573 -> 0,322
12:19:45.573 -> 0,322
12:19:45.573 -> 0,322
12:19:45.573 -> 0,322
12:19:45.573 -> 0,323
12:19:45.643 -> 0,322
12:19:45.643 -> 0,321
12:19:45.643 -> 0,322
12:19:45.643 -> 0,322
12:19:45.745 -> 0,322
12:19:45.745 -> 0,323
12:19:45.745 -> 0,322
12:19:45.745 -> 0,322
12:19:45.745 -> 0,322
12:19:45.832 -> 0,322
12:19:45.832 -> 0,322
12:19:45.832 -> 0,322
12:19:45.832 -> 0,322
12:19:45.832 -> 0,322
12:19:45.954 -> 0,321
12:19:45.954 -> 0,322
12:19:45.954 -> 0,322
12:19:45.954 -> 0,322
12:19:46.025 -> 0,322
12:19:46.025 -> 0,322
12:19:46.025 -> 0,321
12:19:46.025 -> 0,322
12:19:46.025 -> 0,323
12:19:46.101 -> 0,322
12:19:46.101 -> 0,322
12:19:46.101 -> 0,322
12:19:46.101 -> 0,322
12:19:46.217 -> 0,322
12:19:46.217 -> 0,322
12:19:46.217 -> 0,322
12:19:46.217 -> 0,322
12:19:46.217 -> 0,322
12:19:46.292 -> 0,322
12:19:46.292 -> 0,322
12:19:46.292 -> 0,322
12:19:46.292 -> 0,322
12:19:46.401 -> 0,323
12:19:46.401 -> 0,322
12:19:46.401 -> 0,322
12:19:46.401 -> 0,322
12:19:46.401 -> 0,322
12:19:46.482 -> 0,322
12:19:46.482 -> 0,323
12:19:46.482 -> 0,322
12:19:46.482 -> 0,322
12:19:46.482 -> 0,322
12:19:46.560 -> 0,323
12:19:46.560 -> 0,322
12:19:46.560 -> 0,322
12:19:46.560 -> 0,322
12:19:46.675 -> 0,322
12:19:46.675 -> 0,322
12:19:46.675 -> 0,322
12:19:46.675 -> 0,322
12:19:46.675 -> 0,322
12:19:46.744 -> 0,321
12:19:46.744 -> 0,322
12:19:46.744 -> 0,321
12:19:46.744 -> 0,321
12:19:46.859 -> 0,323
12:19:46.859 -> 0,322
12:19:46.859 -> 0,322
12:19:46.859 -> 0,322
12:19:46.859 -> 0,322
12:19:46.936 -> 0,322
12:19:46.936 -> 0,322
12:19:46.936 -> 0,322
12:19:46.936 -> 0,321
12:19:47.009 -> 0,322
12:19:47.009 -> 0,322
12:19:47.009 -> 0,322
12:19:47.009 -> 0,323
12:19:47.009 -> 0,322
12:19:47.117 -> 0,323
12:19:47.117 -> 0,322
12:19:47.117 -> 0,321
12:19:47.117 -> 0,322
12:19:47.117 -> 0,322
12:19:47.194 -> 0,322
12:19:47.194 -> 0,322
12:19:47.194 -> 0,322
12:19:47.194 -> 0,322
12:19:47.295 -> 0,322
12:19:47.295 -> 0,321
12:19:47.295 -> 0,323
12:19:47.295 -> 0,322
12:19:47.295 -> 0,322
12:19:47.410 -> 0,321
12:19:47.410 -> 0,323
12:19:47.410 -> 0,322
12:19:47.410 -> 0,322
12:19:47.484 -> 0,321
12:19:47.484 -> 0,322
12:19:47.484 -> 0,321
12:19:47.484 -> 0,322
12:19:47.484 -> 0,323
12:19:47.561 -> 0,322
12:19:47.561 -> 0,321
12:19:47.561 -> 0,321
12:19:47.561 -> 0,321
12:19:47.673 -> 0,322
12:19:47.673 -> 0,322
12:19:47.673 -> 0,322
12:19:47.673 -> 0,321
12:19:47.673 -> 0,322
12:19:47.746 -> 0,322
12:19:47.746 -> 0,321
12:19:47.746 -> 0,321
12:19:47.746 -> 0,322
12:19:47.746 -> 0,322
12:19:47.861 -> 0,322
12:19:47.861 -> 0,322
12:19:47.861 -> 0,322
12:19:47.861 -> 0,321
12:19:47.934 -> 0,322
12:19:47.934 -> 0,322
12:19:47.934 -> 0,321
12:19:47.934 -> 0,322
12:19:47.934 -> 0,322
12:19:48.049 -> 0,322
12:19:48.049 -> 0,322
12:19:48.049 -> 0,322
12:19:48.049 -> 0,323
12:19:48.129 -> 0,322
12:19:48.129 -> 0,321
12:19:48.129 -> 0,321
12:19:48.129 -> 0,322
